victim,mix_name,attackers,base_med,bg_med,sd_med,sd_avg
powerwindow,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",2934370.00,3217344.50,1.0964,1.1405
powerwindow,MIX_TOP1_TOP2_TOP3,"MTH_MEM PR_CACHE PR_SPAWN",2934370.00,3066530.50,1.0450,1.0659
powerwindow,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM PR_CACHE",2934370.00,3221698.00,1.0979,1.1537
powerwindow,MIX_TOP2x3,"PR_CACHE PR_CACHE PR_CACHE",2934370.00,3226717.00,1.0996,1.1028
powerwindow,MIX_TOP1_TOP3x2,"MTH_MEM PR_SPAWN PR_SPAWN",2934370.00,3070227.00,1.0463,1.0451
prime,SOLO3_CACHE,"CACHE CACHE CACHE",1058.50,1554.00,1.4681,2.2299
prime,SOLO3_BUS,"BUS BUS BUS",1058.50,1800.50,1.7010,1.7008
prime,SOLO3_MEM,"MEM MEM MEM",1058.50,2264.50,2.1393,5.2861
prime,SOLO3_POINTER,"POINTER POINTER POINTER",1058.50,5034.00,4.7558,2.9358
prime,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",1058.50,1087.00,1.0269,1.2843
prime,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",1058.50,1123.50,1.0614,1.8405
prime,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",1058.50,1238.50,1.1701,3.0719
prime,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",1058.50,1846.50,1.7444,4.2589
prime,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",1058.50,1065.50,1.0066,1.0214
prime,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",1058.50,1124.00,1.0619,1.0388
prime,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",1058.50,2519.00,2.3798,1.7568
prime,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",1058.50,1015.50,0.9594,2.3830
prime,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",1058.50,1577.00,1.4898,1.8873
prime,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",1058.50,1016.50,0.9603,1.0104
prime,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",1058.50,1739.00,1.6429,1.3350
prime,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",1058.50,1246.50,1.1776,1.6986
prime,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",1058.50,1037.00,0.9797,1.4064
prime,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",1058.50,1051.00,0.9929,1.3205
prime,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",1058.50,1042.50,0.9849,0.9825
prime,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",1058.50,2631.00,2.4856,1.8924
prime,MIX_TOP1x3,"POINTER POINTER POINTER",1058.50,1031.50,0.9745,1.1541
prime,MIX_TOP1_TOP2_TOP3,"POINTER PR_SPAWN MTH_SYSCALLS",1058.50,4107.00,3.8800,2.6311
prime,MIX_TOP1x2_TOP2,"POINTER POINTER PR_SPAWN",1058.50,2117.50,2.0005,1.9411
prime,MIX_TOP2x3,"PR_SPAWN PR_SPAWN PR_SPAWN",1058.50,4424.50,4.1800,2.3016
prime,MIX_TOP1_TOP3x2,"POINTER MTH_SYSCALLS MTH_SYSCALLS",1058.50,3031.50,2.8640,1.8596
quicksort,SOLO3_CACHE,"CACHE CACHE CACHE",6052417.00,6177947.00,1.0207,1.0202
quicksort,SOLO3_BUS,"BUS BUS BUS",6052417.00,6129117.00,1.0127,1.0126
quicksort,SOLO3_MEM,"MEM MEM MEM",6052417.00,6344661.00,1.0483,1.0447
quicksort,SOLO3_POINTER,"POINTER POINTER POINTER",6052417.00,6147155.00,1.0157,1.0149
quicksort,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",6052417.00,6003706.00,0.9920,0.9930
quicksort,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",6052417.00,6114331.50,1.0102,1.0112
quicksort,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",6052417.00,6173676.00,1.0200,1.0244
quicksort,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",6052417.00,6317948.00,1.0439,1.0503
quicksort,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",6052417.00,6026771.00,0.9958,0.9959
quicksort,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",6052417.00,6004313.00,0.9921,0.9923
quicksort,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",6052417.00,6056722.00,1.0007,1.0010
quicksort,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",6052417.00,6205319.50,1.0253,1.0266
quicksort,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",6052417.00,6059300.50,1.0011,1.0009
quicksort,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",6052417.00,6153740.50,1.0167,1.0160
quicksort,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",6052417.00,6024964.50,0.9955,0.9959
quicksort,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",6052417.00,6297565.50,1.0405,1.0398
quicksort,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",6052417.00,6095179.00,1.0071,1.0079
quicksort,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",6052417.00,6075400.50,1.0038,1.0033
quicksort,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",6052417.00,6028009.50,0.9960,0.9960
quicksort,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",6052417.00,6163977.00,1.0184,1.0175
quicksort,MIX_TOP1x3,"MEM MEM MEM",6052417.00,6214043.50,1.0267,1.0287
quicksort,MIX_TOP1_TOP2_TOP3,"MEM MTH_MEM PR_TLB",6052417.00,6412409.00,1.0595,1.0563
quicksort,MIX_TOP1x2_TOP2,"MEM MEM MTH_MEM",6052417.00,6103041.00,1.0084,1.0129
quicksort,MIX_TOP2x3,"MTH_MEM MTH_MEM MTH_MEM",6052417.00,6263043.50,1.0348,1.0552
quicksort,MIX_TOP1_TOP3x2,"MEM PR_TLB PR_TLB",6052417.00,6275086.00,1.0368,1.0409
rad2deg,SOLO3_CACHE,"CACHE CACHE CACHE",17559.50,17257.00,0.9828,0.9825
rad2deg,SOLO3_BUS,"BUS BUS BUS",17559.50,17248.50,0.9823,0.9905
rad2deg,SOLO3_MEM,"MEM MEM MEM",17559.50,21064.00,1.1996,1.2857
rad2deg,SOLO3_POINTER,"POINTER POINTER POINTER",17559.50,19906.00,1.1336,1.0869
rad2deg,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",17559.50,17283.50,0.9843,0.9656
rad2deg,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",17559.50,17249.00,0.9823,0.9900
rad2deg,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",17559.50,17237.00,0.9816,0.9892
rad2deg,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",17559.50,17589.50,1.0017,1.2144
rad2deg,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",17559.50,17196.50,0.9793,0.9556
rad2deg,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",17559.50,17264.50,0.9832,0.9531
rad2deg,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",17559.50,17200.00,0.9795,0.9588
rad2deg,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",17559.50,17202.00,0.9796,1.0081
rad2deg,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",17559.50,17206.50,0.9799,0.9582
rad2deg,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",17559.50,17169.50,0.9778,0.9603
rad2deg,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",17559.50,17253.50,0.9826,0.9580
rad2deg,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",17559.50,17295.50,0.9850,0.9590
rad2deg,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",17559.50,17212.00,0.9802,0.9868
rad2deg,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",17559.50,17228.00,0.9811,0.9686
rad2deg,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",17559.50,17478.50,0.9954,1.0147
rad2deg,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",17559.50,19005.50,1.0823,1.0431
rad2deg,MIX_TOP1x3,"MEM MEM MEM",17559.50,18016.00,1.0260,1.1258
rad2deg,MIX_TOP1_TOP2_TOP3,"MEM POINTER PR_SPAWN",17559.50,17523.50,0.9979,1.0824
rad2deg,MIX_TOP1x2_TOP2,"MEM MEM POINTER",17559.50,18852.00,1.0736,1.1790
rad2deg,MIX_TOP2x3,"POINTER POINTER POINTER",17559.50,17209.00,0.9800,0.9877
rad2deg,MIX_TOP1_TOP3x2,"MEM PR_SPAWN PR_SPAWN",17559.50,17515.00,0.9975,1.1638
recursion,SOLO3_CACHE,"CACHE CACHE CACHE",4554.50,4391.00,0.9641,0.9933
recursion,SOLO3_BUS,"BUS BUS BUS",4554.50,4360.50,0.9574,0.9698
recursion,SOLO3_MEM,"MEM MEM MEM",4554.50,4834.50,1.0615,1.5286
recursion,SOLO3_POINTER,"POINTER POINTER POINTER",4554.50,5226.50,1.1475,1.3228
recursion,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",4554.50,4283.50,0.9405,0.8888
recursion,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",4554.50,6262.50,1.3750,1.2833
recursion,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",4554.50,4363.50,0.9581,1.0894
recursion,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",4554.50,6393.00,1.4037,1.7960
recursion,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",4554.50,4363.50,0.9581,0.9183
recursion,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",4554.50,4332.00,0.9511,0.9233
recursion,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",4554.50,4773.50,1.0481,0.9957
recursion,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",4554.50,4396.50,0.9653,1.0732
recursion,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",4554.50,4703.50,1.0327,1.0451
recursion,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",4554.50,4289.00,0.9417,1.0711
recursion,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",4554.50,4730.00,1.0385,0.9781
recursion,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",4554.50,4502.50,0.9886,1.0463
recursion,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",4554.50,4240.50,0.9311,0.8765
recursion,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",4554.50,4951.00,1.0871,1.0211
recursion,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",4554.50,4451.50,0.9774,0.9610
recursion,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",4554.50,5868.50,1.2885,1.1522
recursion,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",4554.50,6219.50,1.3656,1.8813
recursion,MIX_TOP1_TOP2_TOP3,"MTH_MEM MTH_CACHE PR_SPAWN",4554.50,4330.00,0.9507,1.5615
recursion,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM MTH_CACHE",4554.50,4453.00,0.9777,1.5313
recursion,MIX_TOP2x3,"MTH_CACHE MTH_CACHE MTH_CACHE",4554.50,4451.00,0.9773,0.9669
recursion,MIX_TOP1_TOP3x2,"MTH_MEM PR_SPAWN PR_SPAWN",4554.50,4239.00,0.9307,1.6695
rijndael_dec,SOLO3_CACHE,"CACHE CACHE CACHE",0,0,0,0
rijndael_dec,SOLO3_BUS,"BUS BUS BUS",0,0,0,0
rijndael_dec,SOLO3_MEM,"MEM MEM MEM",0,0,0,0
rijndael_dec,SOLO3_POINTER,"POINTER POINTER POINTER",0,0,0,0
rijndael_dec,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",0,0,0,0
rijndael_dec,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",0,0,0,0
rijndael_dec,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",0,0,0,0
rijndael_dec,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",0,0,0,0
rijndael_dec,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",0,0,0,0
rijndael_dec,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",0,0,0,0
rijndael_dec,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",0,0,0,0
rijndael_dec,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",0,0,0,0
rijndael_dec,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",0,0,0,0
rijndael_dec,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",0,0,0,0
rijndael_dec,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",0,0,0,0
rijndael_dec,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",0,0,0,0
rijndael_dec,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",0,0,0,0
rijndael_dec,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",0,0,0,0
rijndael_dec,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",0,0,0,0
rijndael_dec,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",0,0,0,0
rijndael_dec,MIX_TOP1x3,"BUS BUS BUS",0,0,0,0
rijndael_dec,MIX_TOP1_TOP2_TOP3,"BUS CACHE MEM",0,0,0,0
rijndael_dec,MIX_TOP1x2_TOP2,"BUS BUS CACHE",0,0,0,0
rijndael_dec,MIX_TOP2x3,"CACHE CACHE CACHE",0,0,0,0
rijndael_dec,MIX_TOP1_TOP3x2,"BUS MEM MEM",0,0,0,0
rijndael_enc,SOLO3_CACHE,"CACHE CACHE CACHE",0,0,0,0
rijndael_enc,SOLO3_BUS,"BUS BUS BUS",0,0,0,0
rijndael_enc,SOLO3_MEM,"MEM MEM MEM",0,0,0,0
rijndael_enc,SOLO3_POINTER,"POINTER POINTER POINTER",0,0,0,0
rijndael_enc,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",0,0,0,0
rijndael_enc,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",0,0,0,0
rijndael_enc,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",0,0,0,0
rijndael_enc,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",0,0,0,0
rijndael_enc,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",0,0,0,0
rijndael_enc,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",0,0,0,0
rijndael_enc,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",0,0,0,0
rijndael_enc,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",0,0,0,0
rijndael_enc,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",0,0,0,0
rijndael_enc,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",0,0,0,0
rijndael_enc,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",0,0,0,0
rijndael_enc,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",0,0,0,0
rijndael_enc,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",0,0,0,0
rijndael_enc,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",0,0,0,0
rijndael_enc,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",0,0,0,0
rijndael_enc,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",0,0,0,0
rijndael_enc,MIX_TOP1x3,"BUS BUS BUS",0,0,0,0
rijndael_enc,MIX_TOP1_TOP2_TOP3,"BUS CACHE MEM",0,0,0,0
rijndael_enc,MIX_TOP1x2_TOP2,"BUS BUS CACHE",0,0,0,0
rijndael_enc,MIX_TOP2x3,"CACHE CACHE CACHE",0,0,0,0
rijndael_enc,MIX_TOP1_TOP3x2,"BUS MEM MEM",0,0,0,0
sha,SOLO3_CACHE,"CACHE CACHE CACHE",5438545.50,5480334.00,1.0077,1.0087
sha,SOLO3_BUS,"BUS BUS BUS",5438545.50,5479686.50,1.0076,1.0085
sha,SOLO3_MEM,"MEM MEM MEM",5438545.50,5560160.00,1.0224,1.0424
sha,SOLO3_POINTER,"POINTER POINTER POINTER",5438545.50,5495198.50,1.0104,1.0126
sha,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",5438545.50,5414834.00,0.9956,0.9973
sha,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",5438545.50,5443300.00,1.0009,1.0022
sha,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",5438545.50,5490478.50,1.0095,1.0139
sha,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",5438545.50,5597440.00,1.0292,1.0567
sha,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",5438545.50,5447726.50,1.0017,1.0020
sha,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",5438545.50,5413719.50,0.9954,0.9964
sha,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",5438545.50,5446875.00,1.0015,1.0014
sha,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",5438545.50,5516977.00,1.0144,1.0169
sha,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",5438545.50,5443646.50,1.0009,1.0013
sha,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",5438545.50,5471242.00,1.0060,1.0059
sha,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",5438545.50,5490517.50,1.0096,1.0120
sha,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",5438545.50,5571415.00,1.0244,1.0269
sha,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",5438545.50,5441926.50,1.0006,1.0017
sha,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",5438545.50,5446827.00,1.0015,1.0045
sha,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",5438545.50,5456075.50,1.0032,1.0038
sha,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",5438545.50,5498163.50,1.0110,1.0119
sha,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",5438545.50,5654590.00,1.0397,1.0516
sha,MIX_TOP1_TOP2_TOP3,"MTH_MEM PR_TLB MEM",5438545.50,5723749.50,1.0524,1.1116
sha,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM PR_TLB",5438545.50,5642807.00,1.0376,1.0495
sha,MIX_TOP2x3,"PR_TLB PR_TLB PR_TLB",5438545.50,5559610.50,1.0223,1.0226
sha,MIX_TOP1_TOP3x2,"MTH_MEM MEM MEM",5438545.50,5519006.00,1.0148,1.0204
st,SOLO3_CACHE,"CACHE CACHE CACHE",321609.50,322094.00,1.0015,1.0053
st,SOLO3_BUS,"BUS BUS BUS",321609.50,325772.00,1.0129,1.0121
st,SOLO3_MEM,"MEM MEM MEM",321609.50,329903.50,1.0258,1.0515
st,SOLO3_POINTER,"POINTER POINTER POINTER",321609.50,333173.50,1.0360,1.0286
st,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",321609.50,321720.00,1.0003,0.9977
st,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",321609.50,323387.50,1.0055,1.0032
st,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",321609.50,324755.50,1.0098,1.0053
st,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",321609.50,326887.00,1.0164,1.0394
st,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",321609.50,322316.50,1.0022,0.9988
st,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",321609.50,321703.00,1.0003,0.9957
st,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",321609.50,321878.50,1.0008,0.9976
st,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",321609.50,322871.50,1.0039,1.0128
st,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",321609.50,326389.50,1.0149,1.0132
st,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",321609.50,321646.00,1.0001,1.0028
st,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",321609.50,323005.00,1.0043,1.0004
st,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",321609.50,326025.50,1.0137,1.0093
st,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",321609.50,323240.50,1.0051,1.0067
st,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",321609.50,325588.50,1.0124,1.0079
st,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",321609.50,322363.50,1.0023,0.9976
st,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",321609.50,333896.50,1.0382,1.0344
st,MIX_TOP1x3,"PR_SPAWN PR_SPAWN PR_SPAWN",321609.50,330487.50,1.0276,1.0212
st,MIX_TOP1_TOP2_TOP3,"PR_SPAWN POINTER MEM",321609.50,345626.00,1.0747,1.0829
st,MIX_TOP1x2_TOP2,"PR_SPAWN PR_SPAWN POINTER",321609.50,332017.00,1.0324,1.0177
st,MIX_TOP2x3,"POINTER POINTER POINTER",321609.50,333185.50,1.0360,1.0272
st,MIX_TOP1_TOP3x2,"PR_SPAWN MEM MEM",321609.50,324501.50,1.0090,1.0269
statemate,SOLO3_CACHE,"CACHE CACHE CACHE",105857.50,106286.50,1.0041,1.0497
statemate,SOLO3_BUS,"BUS BUS BUS",105857.50,133167.50,1.2580,1.2293
statemate,SOLO3_MEM,"MEM MEM MEM",105857.50,106794.00,1.0088,1.1572
statemate,SOLO3_POINTER,"POINTER POINTER POINTER",105857.50,106851.00,1.0094,1.0769
statemate,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",105857.50,106417.00,1.0053,1.0156
statemate,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",105857.50,128402.50,1.2130,1.1212
statemate,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",105857.50,106810.50,1.0090,1.0501
statemate,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",105857.50,165775.50,1.5660,1.6466
statemate,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",105857.50,112307.00,1.0609,1.0927
statemate,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",105857.50,105889.50,1.0003,1.0055
statemate,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",105857.50,112708.00,1.0647,1.0637
statemate,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",105857.50,129318.00,1.2216,1.2173
statemate,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",105857.50,106096.00,1.0023,1.0069
statemate,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",105857.50,108906.00,1.0288,1.0736
statemate,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",105857.50,111426.50,1.0526,1.0461
statemate,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",105857.50,109800.50,1.0372,1.0980
statemate,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",105857.50,106039.00,1.0017,1.0119
statemate,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",105857.50,113155.50,1.0689,1.0790
statemate,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",105857.50,106823.50,1.0091,1.0222
statemate,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",105857.50,128787.50,1.2166,1.2099
statemate,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",105857.50,109658.50,1.0359,1.2269
statemate,MIX_TOP1_TOP2_TOP3,"MTH_MEM BUS PR_CACHE",105857.50,110694.00,1.0457,1.4148
statemate,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM BUS",105857.50,108107.00,1.0213,1.2877
statemate,MIX_TOP2x3,"BUS BUS BUS",105857.50,120766.00,1.1408,1.1448
statemate,MIX_TOP1_TOP3x2,"MTH_MEM PR_CACHE PR_CACHE",105857.50,109428.00,1.0337,1.2721
susan,SOLO3_CACHE,"CACHE CACHE CACHE",78976611.00,79006817.50,1.0004,1.0002
susan,SOLO3_BUS,"BUS BUS BUS",78976611.00,78992393.50,1.0002,1.0007
susan,SOLO3_MEM,"MEM MEM MEM",78976611.00,79660543.00,1.0087,1.0089
susan,SOLO3_POINTER,"POINTER POINTER POINTER",78976611.00,79031288.50,1.0007,1.0010
susan,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",78976611.00,78899299.50,0.9990,0.9991
susan,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",78976611.00,78995610.00,1.0002,1.0004
susan,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",78976611.00,79184825.50,1.0026,1.0036
susan,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",78976611.00,79674626.00,1.0088,1.0113
susan,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",78976611.00,79017378.50,1.0005,1.0007
